VAWA Offenses - Public Property
Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Domestic violence,Dating violence,Stalking
2014,198419,Duke University,1,Main Campus,15856,0,0,0
2014,198419,Duke University,2,Marine Laboratory,15856,0,0,0
2014,175227,Dunwoody College of Technology,1,Main Campus,1070,0,0,0
2014,212106,Duquesne University,1,Main Campus,9648,1,0,0
2014,212106,Duquesne University,3,Duquesne University - Italian Campus,9648,0,0,0
2014,150455,Earlham College,1,Earlham College,1076,0,0,0
2014,224527,East Texas Baptist University,1,Main Campus,1299,0,0,0
2014,144883,East-West University,1,Main Campus,555,0,0,0
2014,232043,Eastern Mennonite University,1,Main Campus,1695,0,0,0
2014,165644,Eastern Nazarene College,1,Main Campus,1211,0,0,0
2014,212133,Eastern University,1,Main Campus,3762,0,0,0
2014,212133,Eastern University,2,Palmer Theological Seminary The Seminary of Eastern University,3762,0,0,0
2014,212133,Eastern University,3,Eastern University Philadelphia,3762,0,0,0
2014,212133,Eastern University,4,Eastern University Harrisburg East,3762,0,0,0
2014,212133,Eastern University,5,Eastern University Falls Center Philadelphia,3762,0,0,0
2014,212133,Eastern University,6,Esperanza College,3762,0,0,0
2014,212133,Eastern University,7,Eastern University- at People for People Institute,3762,0,0,0
2014,446233,Ecclesia College,1,Main Campus,164,0,0,0
2014,133492,Eckerd College,1,Main Campus,2083,0,0,0
2014,133492,Eckerd College,4,P.E.L.- Tampa Center,2083,0,0,0
2014,133492,Eckerd College,6,London Center- UK,2083,0,0,0
2014,247162,Ecumenical Theological Seminary,1,Main Campus,103,0,0,0
2014,177278,Eden Theological Seminary,1,Main Campus,150,0,0,0
2014,238661,Edgewood College,1,Edgewood College,2980,0,0,0
2014,442806,Edward Via College of Osteopathic Medicine,1,Virginia Campus,1444,0,0,0
2014,442806,Edward Via College of Osteopathic Medicine,2,Carolinas Campus,1444,0,0,0
2014,133526,Edward Waters College,1,Main Campus,929,0,0,0
2014,212197,Elizabethtown College,1,Main Campus,1822,0,0,0
2014,144962,Elmhurst College,1,Main Campus,3257,0,0,0
2014,190983,Elmira College,1,Main Campus,1482,0,0,0
2014,198516,Elon University,1,Elon University,6483,0,0,0
2014,133553,Embry-Riddle Aeronautical University-Daytona Beach,1,Daytona Beach- FL Campus,5538,0,0,0
2014,104586,Embry-Riddle Aeronautical University-Prescott,1,Embry-Riddle Aeronautical University - Prescott,2035,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,3,Albuquerque,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,5,Anchorage,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,6,Andrews,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,7,Atlanta Area,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,9,Aviano,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,10,Barksdale,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,11,Beale,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,12,Beaufort,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,13,Berlin,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,16,Camp Pendleton,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,18,Charleston,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,20,China Lake,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,22,Colorado Springs,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,23,Columbus-Fort Benning,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,24,Corpus Christi,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,25,Dayton Area,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,26,Dyess,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,27,Edwards,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,28,Elizabeth City,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,30,Everett,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,34,Fort Campbell,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,35,Fort Eustis,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,36,Fort Lauderdale,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,37,Fort Rucker,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,38,Fort Walton Beach,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,39,Fort Worth,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,40,Geilenkirchen,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,44,Greensboro-Fort Bragg,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,45,Greenville,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,46,Hartford,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,47,Holloman,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,48,Honolulu,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,49,Houston,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,50,Huntsville,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,51,Hurlburt Field,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,52,Incirlik,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,53,Indianapolis,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,54,Inland Empire,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,57,Jacksonville-Fleming Island,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,58,Kaneohe,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,59,Katterbach,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,60,Keesler,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,62,Kuwait,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,63,Lajes Field,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,64,Lakenheath,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,65,Langley,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,66,Las Vegas,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,67,Laughlin,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,68,Lemoore,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,69,Little Rock,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,70,Los Angeles,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,71,Louisville,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,72,Luke,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,74,NS Mayport,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,75,McConnell,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,76,McGuire,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,77,Memphis,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,78,Miami,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,79,Mildenhall,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,82,Minot,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,83,Mobile,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,84,Moody,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,85,Mountain Home,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,86,NAS Jacksonville,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,88,New Orleans,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,89,Norfolk,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,90,North Island,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,91,Northern Utah,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,92,Oakland,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,93,Oceana,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,94,Offutt,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,95,Oklahoma City,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,96,Orlando,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,97,Palmdale,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,98,Patuxent River,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,99,Pensacola,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,100,Phoenix-Chandler,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,101,Portland,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,102,Ramstein,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,103,Robins,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,104,Rockford,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,105,Rota,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,106,San Antonio,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,107,San Diego,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,108,Savannah Area,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,109,Schofield Barracks,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,111,Seattle,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,112,Seymour Johnson,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,113,Shaw,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,114,Sheppard AFB,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,115,Sigonella,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,116,Sky Harbor,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,118,Spangdahlem,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,119,Spokane,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,120,St. Petersburg,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,121,Tacoma,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,122,Tallahassee,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,123,Tampa,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,124,Travis,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,126,Tyndall,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,129,Ventura,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,130,Victorville,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,131,Whidbey Island,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,133,Wiesbaden,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,134,Clovis- NM,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,136,Davis-Monthan- AZ,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,137,El Paso- TX,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,138,Fort Huachuca- AZ,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,139,Barbers Point- HI,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,140,Las Vegas Cheyenne Air- NV,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,141,Space Coast Perimeter- FL,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,142,Sand Island- HI,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,144,Camp Smith,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,145,Clearfield Town Square,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,147,Coast Guard Air Station (Clearwater),14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,148,Crestview,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,150,Fort Worth - Alliance,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,153,Oceanside,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,154,Riverside Airport,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,155,St. Petersburg College Office,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,157,Whiting Field,14176,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,158,Wright Patterson,14176,0,0,0
2014,165662,Emerson College,1,Main Campus,4545,1,0,0
2014,165662,Emerson College,2,Emerson College European Center,4545,0,0,0
2014,165662,Emerson College,3,Emerson College - Los Angeles Program,4545,1,0,0
2014,139630,Emmanuel College,1,Main Campus,816,0,0,0
2014,165671,Emmanuel College,1,Main Campus,2311,0,0,0
2014,153302,Emmaus Bible College,1,Emmaus Bible College,216,0,0,0
2014,232025,Emory & Henry College,1,Main Campus,1038,0,0,0
2014,139658,Emory University,1,Main Campus,14769,0,0,0
2014,139658,Emory University,2,Oxford College Campus,14769,0,0,0
2014,139658,Emory University,3,Emory University Hospital Midtown Campus,14769,0,1,0
2014,139658,Emory University,4,Carter Center Campus,14769,0,0,0
2014,139658,Emory University,5,Emory University Grady Area Campus,14769,0,0,0
2014,139658,Emory University,6,Emory Johns Creek Hospital Campus,14769,0,0,0
2014,139658,Emory University,7,Emory Saint Joseph's Hospital Campus,14769,0,0,0
2014,165699,Endicott College,1,Main Campus,4429,0,0,0
2014,165699,Endicott College,4,Endicott College Gloucester Campus,4429,0,0,0
2014,165699,Endicott College,5,Endicott College Boston Campus,4429,0,0,0
2014,124487,Epic Bible College,1,Main Campus,231,0,0,0
2014,165705,Episcopal Divinity School,1,Episcopal Divinity School,62,0,0,0
2014,409254,Erikson Institute,1,Main Campus,256,0,0,0
2014,217998,Erskine College,1,Erskine College and Seminary,753,0,0,0
2014,144971,Eureka College,1,Main Campus,664,0,0,0
2014,177339,Evangel University,1,Main Campus,2006,0,0,0
2014,177339,Evangel University,2,Evangel-James River Leadership Campus,2006,0,0,0
2014,177339,Evangel University,3,Evangel University - Kirkland,2006,0,0,0
2014,177339,Evangel University,4,Evangel University - Sacramento,2006,0,0,0
2014,177339,Evangel University,5,Evangel University - Phoenix,2006,0,0,0
2014,177339,Evangel University,6,Evangel University-San Jose- Costa Rica,2006,0,0,0
2014,212443,Evangelical Theological Seminary,1,Main Campus,123,0,0,0
2014,385619,Everglades University,1,Main Campus,1451,0,0,0
2014,385619,Everglades University,2,EU-Sarasota,1451,0,0,0
2014,385619,Everglades University,3,Everglades University - Maitland,1451,0,0,0
2014,196680,Excelsior College,1,Excelsior College,41527,0,0,0
2014,129242,Fairfield University,1,Main Campus,5123,0,0,0
2014,184694,Fairleigh Dickinson University-College at Florham,1,Florham,3231,0,0,0
2014,184603,Fairleigh Dickinson University-Metropolitan Campus,1,Metropolitan,8777,0,0,0
2014,184603,Fairleigh Dickinson University-Metropolitan Campus,2,Fairleigh Dickinson University-Vancouver Campus,8777,0,0,0
2014,153320,Faith Baptist Bible College and Theological Seminary,1,Main Campus,292,0,0,0
2014,443049,Faith Evangelical College & Seminary,1,Main Campus,320,0,0,0
2014,212452,Faith Theological Seminary,1,Main Campus,142,0,0,0
2014,443058,Family of Faith College,1,Main Campus,24,0,0,0
2014,101189,Faulkner University,1,Main Campus,3335,0,0,0
2014,101189,Faulkner University,2,FAULKNER UNIVERSITY-BIRMINGHAM,3335,0,0,0
2014,101189,Faulkner University,3,FAULKNER UNIVERSITY-HUNTSVILLE,3335,0,0,0
2014,101189,Faulkner University,4,FAULKNER UNIVERSITY-MOBILE,3335,0,0,0
2014,184612,Felician College,1,Main Campus,1953,0,0,0
2014,232089,Ferrum College,1,Ferrum College,1451,0,0,0
2014,114549,Fielding Graduate University,1,Main Campus,1201,0,0,0
2014,172440,Finlandia University,1,Campus,493,1,0,0
2014,165802,Fisher College,1,Main Campus,1875,0,0,0
2014,165802,Fisher College,3,New Bedford,1875,0,0,0
2014,165802,Fisher College,4,North Attleboro,1875,0,0,0
2014,165802,Fisher College,5,Brockton,1875,0,0,0
2014,220181,Fisk University,1,Fisk University,772,0,0,0
2014,133711,Flagler College-St Augustine,1,Main Campus,2782,0,0,0
2014,444990,Flagler College-Tallahassee,1,Flagler College-Tallahassee,462,0,0,0
2014,133809,Florida College,1,Main Campus,555,0,0,0
2014,133881,Florida Institute of Technology,1,Main Campus,6393,0,0,0
2014,133979,Florida Memorial University,1,Main Campus,1528,0,0,0
2014,134079,Florida Southern College,1,Main Campus,2670,0,0,0
2014,177418,Fontbonne University,1,Main Campus,1819,0,0,0
2014,177418,Fontbonne University,2,Brentwood Campus,1819,0,0,0
2014,191241,Fordham University,1,Main Campus,15231,0,0,1
2014,191241,Fordham University,2,FORDHAM UNI-LINCOLN CENTER CAMPUS,15231,0,0,0
2014,191241,Fordham University,3,Fordham University - Westchester Campus,15231,0,0,0
2014,191241,Fordham University,4,Fordham in London,15231,0,0,0
2014,191241,Fordham University,5,Forham in Granada,15231,0,0,0
2014,191241,Fordham University,6,Fordham in Pretoria,15231,0,0,0
2014,191241,Fordham University,7,Louis Calder Center,15231,0,0,0
2014,114734,Franciscan School of Theology,1,Old Mission San Luis Rey,32,0,0,0
2014,205957,Franciscan University of Steubenville,1,Main Campus,2714,0,0,0
2014,205957,Franciscan University of Steubenville,2,Franciscan University - Gaming Campus- Austria,2714,0,0,0
2014,104665,Frank Lloyd Wright School of Architecture,1,Taliesin West,8,0,0,0
2014,104665,Frank Lloyd Wright School of Architecture,2,Taliesin East,8,0,0,0
2014,212577,Franklin and Marshall College,1,Franklin and Marshall College Main Campus,2209,0,0,0
2014,212577,Franklin and Marshall College,2,Bath England Campus,2209,0,0,0
2014,150604,Franklin College,1,Franklin College,1075,0,0,0
2014,182795,Franklin Pierce University,1,Main Campus,2275,0,0,0
2014,182795,Franklin Pierce University,4,Portsmouth Center,2275,0,0,0
2014,182795,Franklin Pierce University,5,Manchester Center,2275,0,0,0
2014,182795,Franklin Pierce University,6,Lebanon Center,2275,0,0,0
2014,182795,Franklin Pierce University,9,Goodyear Center,2275,0,0,0
2014,202806,Franklin University,1,Main Campus,5732,1,0,0
2014,202806,Franklin University,2,Westerville Location,5732,0,0,0
2014,202806,Franklin University,3,Dublin Location,5732,0,0,0
2014,202806,Franklin University,4,Delaware Location,5732,0,0,0
2014,202806,Franklin University,5,Indianapolis- IN Location,5732,0,0,0
2014,202806,Franklin University,7,Holden University Center,5732,0,0,0
2014,202806,Franklin University,8,Kehoe Center,5732,0,0,0
2014,202806,Franklin University,9,Fayette Campus,5732,0,0,0
2014,202806,Franklin University,11,Epic Center Office,5732,0,0,0
2014,202806,Franklin University,12,Beavercreek Campus,5732,0,0,0
2014,202806,Franklin University,13,Brunswick University Center,5732,0,0,0
2014,202806,Franklin University,14,Zane State College - Zanesville,5732,0,0,0
2014,202806,Franklin University,15,Community College of Beaver County - Monaca,5732,0,0,0
2014,202806,Franklin University,16,Southwest Wisconsin Technical College,5732,0,0,0
2014,202806,Franklin University,17,Rhodes State Community College - Lima,5732,0,0,0
2014,441982,Franklin W Olin College of Engineering,1,Main Campus,350,0,0,0
2014,220215,Freed-Hardeman University,1,Main Campus,1867,0,0,0
2014,114813,Fresno Pacific University,1,FRESNO PACIFIC UNIVERSITY,3458,0,0,0
2014,114813,Fresno Pacific University,2,North Fresno Center,3458,0,0,0
2014,114813,Fresno Pacific University,3,Visalia Center,3458,0,0,0
2014,114813,Fresno Pacific University,4,Bakersfield Center,3458,0,0,0
2014,114813,Fresno Pacific University,5,Merced Campus,3458,0,0,0
2014,155089,Friends University,1,Main Campus,1882,0,0,0
2014,155089,Friends University,2,Friends University-Topeka,1882,0,0,0
2014,155089,Friends University,5,Friends University - Lenexa,1882,0,0,0
2014,156727,Frontier Nursing University,1,Main Campus,1478,0,0,0
2014,114840,Fuller Theological Seminary in California,1,Fuller Pasadena,2550,0,0,0
2014,114840,Fuller Theological Seminary in California,2,Fuller Orange County,2550,0,0,0
2014,114840,Fuller Theological Seminary in California,6,Fuller Sacramento,2550,0,0,0
2014,114840,Fuller Theological Seminary in California,10,Fuller Colorado,2550,0,0,0
2014,114840,Fuller Theological Seminary in California,11,Fuller Northwest,2550,0,0,0
2014,114840,Fuller Theological Seminary in California,14,Fuller Arizona,2550,0,0,0
2014,114840,Fuller Theological Seminary in California,15,Fuller Texas,2550,0,0,0
2014,114840,Fuller Theological Seminary in California,16,Fuller Bay Area,2550,0,0,0
2014,218070,Furman University,1,Main Campus,2973,0,0,0
2014,481030,Future Generations Graduate School,1,Main Campus,38,0,0,0
2014,131450,Gallaudet University,1,Main Campus,1488,0,0,0
2014,212601,Gannon University,1,Main Campus,4410,0,0,0
2014,198561,Gardner-Webb University,1,Main Campus,4470,0,0,0
2014,145275,Garrett-Evangelical Theological Seminary,1,Main Campus,365,0,0,0
2014,212656,Geneva College,1,Main Campus,1717,0,0,0
2014,208822,George Fox University,1,Main Campus,3786,0,0,0
2014,208822,George Fox University,2,George Fox University Portland Center,3786,0,0,0
2014,208822,George Fox University,5,George Fox University -- Salem,3786,0,0,0
2014,131469,George Washington University,1,Main Campus,25613,2,0,0
2014,131469,George Washington University,2,Mount Vernon Campus,25613,0,0,0
2014,131469,George Washington University,3,Virginia Science and Technology Campus,25613,0,0,0
2014,131469,George Washington University,4,Alexandria Graduate Education Ctr,25613,0,0,0
2014,131469,George Washington University,5,Arlington Graduate Education Center,25613,0,0,0
2014,131469,George Washington University,7,Hampton Roads Center,25613,0,0,0
2014,131469,George Washington University,11,Capitol Hill Hall of States Building,25613,0,0,0
2014,156745,Georgetown College,1,Georgetown College,1262,0,0,0
2014,131496,Georgetown University,1,Georgetown University Main Campus,17858,0,0,0
2014,131496,Georgetown University,2,Georgetown University Law Center,17858,0,0,0
2014,131496,Georgetown University,3,Villa le Balze- Fiesole- Italy,17858,0,0,0
2014,131496,Georgetown University,4,McGhee Cen for East Medit Studies- Alanya- Turkey,17858,0,0,0
2014,131496,Georgetown University,5,Education City- Doha- Qatar,17858,0,0,0
2014,131496,Georgetown University,6,Center for Transnational Legal Studies,17858,0,0,0
2014,131496,Georgetown University,7,School of Continuing Studies,17858,0,0,0
2014,461236,Georgia Christian University,1,Main Campus,265,0,0,0
2014,184773,Georgian Court University,1,Main Campus,2308,0,0,0
2014,212674,Gettysburg College,1,Main Campus,2447,0,0,0
2014,230889,Goddard College,1,Main Campus,538,0,0,0
2014,230889,Goddard College,2,Port Townsend,538,0,0,0
2014,202903,Gods Bible School and College,1,Main Campus,310,0,0,0
2014,115083,Golden Gate University-San Francisco,1,San Francisco,2909,0,0,0
2014,115083,Golden Gate University-San Francisco,4,Golden Gate University-Los Angeles,2909,0,0,0
2014,115083,Golden Gate University-San Francisco,6,Golden Gate University-Seattle,2909,0,0,0
2014,130989,Goldey-Beacom College,1,Main Campus,2012,0,0,0
2014,235316,Gonzaga University,1,Main Campus,7352,3,0,0
2014,235316,Gonzaga University,2,Gonzaga-In-Florence,7352,0,0,0
2014,202912,Good Samaritan College of Nursing and Health Science,1,Main Campus - Good Samaritan College of Nursing and Health Science,353,0,0,0
2014,129154,Goodwin College,1,Main Campus,3440,0,0,0
2014,165936,Gordon College,1,Fowler Campus,2105,0,0,0
2014,165945,Gordon-Conwell Theological Seminary,1,Main Campus,2067,0,0,0
2014,165945,Gordon-Conwell Theological Seminary,2,Charlotte Campus,2067,0,0,0
2014,165945,Gordon-Conwell Theological Seminary,3,Boston Campus,2067,0,0,0
2014,165945,Gordon-Conwell Theological Seminary,4,Jacksonville Campus,2067,0,0,0
2014,150668,Goshen College,1,Main Campus,843,0,0,0
2014,162654,Goucher College,1,Main Campus,2120,0,0,0
2014,170000,Grace Bible College,1,Main Campus,700,0,0,0
2014,150677,Grace College and Theological Seminary,1,Main Campus,2185,0,0,0
2014,461528,Grace College of Divinity,1,Main Campus,122,0,0,0
2014,481058,Grace Mission University,1,Main Campus,88,0,0,0
2014,481401,Grace School of Theology,1,Main Campus,153,0,0,0
2014,181093,Grace University,1,Grace University,469,0,0,0
2014,153366,Graceland University-Lamoni,1,Graceland University,2406,0,0,0
2014,153366,Graceland University-Lamoni,2,Independence Campus,2406,0,0,0
2014,115214,Graduate Theological Union,1,Main Campus,237,0,0,0
2014,153375,Grand View University,1,Main Campus,2064,0,0,0
2014,212771,Gratz College,1,Mandell Campus,612,0,0,0
2014,170091,Great Lakes Christian College,1,Main Campus,160,0,0,0
2014,230898,Green Mountain College,1,Main Campus,833,0,0,0
2014,230898,Green Mountain College,2,Killington Campus,833,0,0,0
2014,198598,Greensboro College,1,Main Campus,905,0,0,0
2014,145372,Greenville College,1,Main Campus,1307,0,0,0
2014,153384,Grinnell College,1,Main Campus,1734,1,0,0
2014,153384,Grinnell College,2,Grinnell In London Program,1734,0,0,0
2014,153384,Grinnell College,3,Grinnell In Washington D.C.,1734,0,0,0
2014,153384,Grinnell College,4,Conrad Environmental Research Area (CERA),1734,0,0,0
2014,198613,Guilford College,1,Main Campus,2137,0,0,0
2014,173647,Gustavus Adolphus College,1,Gustavus Adolphus College,2457,0,0,0
2014,212832,Gwynedd Mercy University,1,Main Campus,2459,0,0,0
2014,212832,Gwynedd Mercy University,2,Public Ledger Building,2459,0,0,0
2014,212832,Gwynedd Mercy University,3,East Norriton Campus,2459,0,0,0
2014,212832,Gwynedd Mercy University,4,Bensalem Campus,2459,0,0,0
2014,225201,Hallmark University,1,Hallmark University,372,0,0,0
2014,225201,Hallmark University,2,Hallmark University - College of Aeronautics,372,0,0,0
2014,191515,Hamilton College,1,Main Campus,1904,0,0,0
2014,173665,Hamline University,1,Main Campus,4469,0,0,0
2014,232256,Hampden-Sydney College,1,Main Campus,1105,0,0,0
2014,166018,Hampshire College,1,HAMPSHIRE COLLEGE,1376,0,0,0
2014,232265,Hampton University,1,Main Campus,4393,0,0,0
2014,232265,Hampton University,2,HAMPTON UNIVERSITY COLLEGE OF VA BEACH,4393,0,0,0
2014,177542,Hannibal-LaGrange University,1,Main Campus,1167,0,0,0
2014,150756,Hanover College,1,Hanover College,1145,0,0,0
2014,225247,Hardin-Simmons University,1,Hardin-Simmons University,2084,0,0,0
2014,107044,Harding University,1,Main Campus,6059,0,0,0
2014,107044,Harding University,2,North Little Rock Professional Center,6059,0,0,0
2014,107044,Harding University,3,Northwest Arkansas Professional Center,6059,0,0,0
2014,107044,Harding University,4,Harding University-Athens Greece,6059,0,0,0
2014,107044,Harding University,5,Harding University-Florence Italy,6059,0,0,0
2014,107044,Harding University,6,Graduate School of Religion,6059,0,0,0
2014,107044,Harding University,7,Harding University Australasia - HUA,6059,0,0,0
